volunteer_id,first_name,last_name,phone,email,skills,availability,registration_date
1008,Medet,Yermekbayev,+7 (752) 318-57-20,medet.yermekbayev7743@yahoo.com,Medical Aid,Weekends,2022-12-15
1009,Erlan,Aliyev,+7 (755) 891-87-92,erlan.aliyev9232@mail.ru,Logistics,Weekends,2015-01-08
1010,Kairat,Esenov,+7 (746) 828-17-60,kairat.esenov8422@yahoo.com,Fundraising,Weekends,2016-08-04
1011,Kamila,Tolegenov,+7 (757) 838-73-40,kamila.tolegenov8145@outlook.com,Community Support,Flexible,2018-08-24
1012,Nazira,Dzhakishev,+7 (774) 608-10-41,nazira.dzhakishev7325@outlook.com,Medical Aid,Weekdays,2022-07-22
1013,Oksana,Dzhakishev,+7 (764) 647-63-22,oksana.dzhakishev354@yandex.kz,Fundraising,Weekends,2018-10-04
1014,Tamara,Kairatov,+7 (733) 607-13-92,tamara.kairatov6784@yandex.kz,Teaching,Weekends,2019-09-07
1015,Alibek,Kairatov,+7 (765) 133-66-97,alibek.kairatov5788@mail.ru,Teaching,Weekends,2017-06-09
1016,Serik,Rakhimov,+7 (794) 978-26-61,serik.rakhimov4344@mail.ru,Fundraising,Weekdays,2023-06-17
1017,Zarina,Baimukhanov,+7 (747) 643-53-94,zarina.baimukhanov4051@yahoo.com,Medical Aid,Weekends,2016-08-02
1018,Saltanat,Bekbolat,+7 (783) 426-36-21,saltanat.bekbolat106@yahoo.com,Communication,Weekends,2020-02-14
1019,Daniyar,Rakhimov,+7 (788) 583-58-43,daniyar.rakhimov9792@yandex.kz,Logistics,Weekdays,2021-10-24
1020,Kanat,Dauletov,+7 (761) 125-24-38,kanat.dauletov3672@outlook.com,Fundraising,Flexible,2016-04-11
1021,Serik,Dzhakishev,+7 (735) 413-33-63,serik.dzhakishev8178@mail.ru,Fundraising,Weekends,2018-07-06
1022,Medet,Aliyev,+7 (786) 133-35-32,medet.aliyev1262@yandex.kz,Communication,Flexible,2021-08-05
1023,Zarina,Abdirov,+7 (797) 544-41-94,zarina.abdirov9332@yandex.kz,Medical Aid,Weekdays,2016-02-04
1024,Yerlan,Nurpeisov,+7 (780) 642-50-10,yerlan.nurpeisov2387@gmail.com,Community Support,Flexible,2023-01-24
1025,Alibek,Omarov,+7 (773) 509-98-44,alibek.omarov1068@mail.ru,Medical Aid,Flexible,2015-09-14
1026,Bibigul,Rakhimov,+7 (742) 331-22-50,bibigul.rakhimov7847@yahoo.com,Fundraising,Weekends,2019-06-02
1027,Elmira,Esenov,+7 (735) 840-28-53,elmira.esenov102@outlook.com,Logistics,Flexible,2016-11-12
1028,Saltanat,Yermekbayev,+7 (763) 199-97-24,saltanat.yermekbayev1158@yahoo.com,Teaching,Weekdays,2020-04-27
1029,Elmira,Magzumov,+7 (798) 733-98-39,elmira.magzumov2957@gmail.com,Communication,Weekends,2021-03-06
1030,Ruslan,Nurgaliyev,+7 (718) 402-49-37,ruslan.nurgaliyev1223@yandex.kz,Teaching,Weekends,2019-07-25
1031,Dias,Yermekbayev,+7 (726) 527-76-12,dias.yermekbayev9462@yahoo.com,Medical Aid,Flexible,2024-09-23
1032,Laura,Suleimenov,+7 (767) 918-62-15,laura.suleimenov3917@outlook.com,Communication,Flexible,2015-11-01
1033,Dias,Ospanov,+7 (793) 707-32-71,dias.ospanov465@yandex.kz,Fundraising,Flexible,2019-03-10
1034,Sultan,Akhmetov,+7 (763) 403-28-73,sultan.akhmetov3078@yandex.kz,Communication,Weekdays,2016-05-17
1035,Kanat,Kairatov,+7 (742) 471-99-81,kanat.kairatov2552@yahoo.com,Community Support,Flexible,2021-09-23
1036,Yerlan,Magzumov,+7 (730) 330-84-86,yerlan.magzumov2195@yandex.kz,Logistics,Weekdays,2021-01-01
1037,Daniyar,Suleimenov,+7 (775) 542-65-56,daniyar.suleimenov9100@yandex.kz,Logistics,Weekdays,2023-04-16
1038,Daniyar,Esenov,+7 (758) 854-80-64,daniyar.esenov6492@yandex.kz,Medical Aid,Weekdays,2019-11-09
1039,Dana,Nurpeisov,+7 (713) 476-36-27,dana.nurpeisov7814@yandex.kz,Community Support,Weekends,2016-04-08
1040,Kuanysh,Ismailov,+7 (724) 619-51-18,kuanysh.ismailov6149@outlook.com,Community Support,Weekends,2015-06-08
1041,Asel,Nurpeisov,+7 (741) 133-90-59,asel.nurpeisov6913@yahoo.com,Fundraising,Weekdays,2021-11-03
1042,Aslan,Magzumov,+7 (776) 257-56-80,aslan.magzumov637@yandex.kz,Logistics,Weekends,2016-09-26
1043,Bakhyt,Suleimenov,+7 (762) 431-14-93,bakhyt.suleimenov797@gmail.com,Logistics,Weekends,2021-12-16
1044,Togzhan,Dzhakishev,+7 (745) 842-92-93,togzhan.dzhakishev897@outlook.com,Logistics,Weekdays,2017-08-11
1045,Rauan,Yermekbayev,+7 (720) 233-28-49,rauan.yermekbayev2411@yahoo.com,Logistics,Flexible,2021-12-08
1046,Baurzhan,Nurpeisov,+7 (715) 409-75-88,baurzhan.nurpeisov9062@mail.ru,Fundraising,Flexible,2024-05-21
1047,Zhanna,Zhakenov,+7 (714) 299-12-70,zhanna.zhakenov1208@yandex.kz,Teaching,Weekends,2020-10-01
1048,Aigul,Tuleshov,+7 (743) 752-67-97,aigul.tuleshov4995@yahoo.com,Communication,Flexible,2019-11-28
1049,Zhanna,Yermekbayev,+7 (731) 896-65-17,zhanna.yermekbayev3597@yandex.kz,Community Support,Flexible,2017-06-27
1050,Serik,Tuleshov,+7 (748) 548-67-27,serik.tuleshov8004@yandex.kz,Teaching,Weekdays,2021-01-04
1051,Marat,Kairatov,+7 (768) 816-63-74,marat.kairatov9225@outlook.com,Teaching,Flexible,2022-12-21
1052,Kairat,Serikbayev,+7 (796) 747-11-83,kairat.serikbayev2826@yandex.kz,Medical Aid,Flexible,2019-06-04
1053,Aidar,Ismailov,+7 (760) 175-92-95,aidar.ismailov6444@yandex.kz,Fundraising,Weekends,2016-05-14
1054,Elmira,Kadyrov,+7 (790) 619-27-40,elmira.kadyrov2738@outlook.com,Medical Aid,Weekdays,2018-08-24
1055,Kairat,Kadyrov,+7 (736) 777-61-41,kairat.kadyrov5232@gmail.com,Medical Aid,Flexible,2021-05-27
1056,Erlan,Mambetalin,+7 (778) 187-61-54,erlan.mambetalin5405@yandex.kz,Fundraising,Weekdays,2022-05-03
1057,Oksana,Esenov,+7 (752) 555-43-73,oksana.esenov2855@mail.ru,Logistics,Weekends,2019-01-11
1058,Medet,Nurgaliyev,+7 (754) 118-70-43,medet.nurgaliyev7514@outlook.com,Logistics,Weekends,2023-09-24
1059,Tamara,Zhumabekov,+7 (713) 540-32-25,tamara.zhumabekov3791@gmail.com,Logistics,Weekends,2020-08-16
1060,Serik,Tolegenov,+7 (742) 287-97-59,serik.tolegenov3428@yandex.kz,Communication,Flexible,2021-02-21
1061,Ruslan,Kadyrov,+7 (793) 650-37-60,ruslan.kadyrov9814@gmail.com,Communication,Flexible,2023-01-04
1062,Venera,Ospanov,+7 (768) 791-82-50,venera.ospanov9329@yahoo.com,Teaching,Weekends,2023-02-24
1063,Bibigul,Nurpeisov,+7 (784) 532-48-25,bibigul.nurpeisov5044@yandex.kz,Medical Aid,Weekdays,2023-05-28
1064,Kanat,Dauletov,+7 (783) 125-55-22,kanat.dauletov5048@mail.ru,Fundraising,Weekends,2020-07-28
1065,Timur,Mambetalin,+7 (791) 652-29-88,timur.mambetalin5491@outlook.com,Fundraising,Weekdays,2020-02-04
1066,Arman,Dauletov,+7 (751) 571-64-41,arman.dauletov7819@yahoo.com,Communication,Weekdays,2017-04-15
1067,Daniyar,Abdirov,+7 (791) 776-66-90,daniyar.abdirov6483@gmail.com,Logistics,Flexible,2019-06-04
1068,Aidar,Magzumov,+7 (716) 723-95-75,aidar.magzumov1854@yahoo.com,Communication,Flexible,2015-12-23
1069,Rauan,Yermekbayev,+7 (725) 953-68-44,rauan.yermekbayev2091@yandex.kz,Fundraising,Weekdays,2015-11-13
1070,Tamara,Ospanov,+7 (774) 663-50-29,tamara.ospanov7585@outlook.com,Teaching,Weekdays,2023-12-19
1071,Daniyar,Akhmetov,+7 (788) 436-49-17,daniyar.akhmetov7661@mail.ru,Fundraising,Flexible,2020-07-08
1072,Venera,Yermekbayev,+7 (776) 231-17-11,venera.yermekbayev4961@gmail.com,Fundraising,Weekdays,2018-07-01
1073,Asel,Ismailov,+7 (772) 324-33-51,asel.ismailov1232@yandex.kz,Teaching,Flexible,2020-01-09
1074,Sultan,Zhumabekov,+7 (797) 324-75-98,sultan.zhumabekov2678@yandex.kz,Logistics,Weekdays,2023-05-21
1075,Askar,Nurpeisov,+7 (714) 989-71-82,askar.nurpeisov4017@outlook.com,Logistics,Weekdays,2017-04-03
1076,Aigul,Kadyrov,+7 (712) 754-32-85,aigul.kadyrov8027@mail.ru,Communication,Weekends,2020-04-08
1077,Marlen,Kairatov,+7 (791) 513-89-98,marlen.kairatov2746@gmail.com,Teaching,Flexible,2018-11-28
1078,Tamara,Bekbolat,+7 (767) 357-55-54,tamara.bekbolat1121@outlook.com,Logistics,Flexible,2018-11-11
1079,Marlen,Nurgaliyev,+7 (790) 458-29-96,marlen.nurgaliyev2643@gmail.com,Teaching,Flexible,2023-11-06
1080,Dinara,Ospanov,+7 (722) 193-42-45,dinara.ospanov17@yandex.kz,Fundraising,Weekdays,2021-04-19
1081,Elmira,Ismailov,+7 (770) 904-62-61,elmira.ismailov3550@yahoo.com,Medical Aid,Flexible,2019-09-12
1082,Zhanar,Bekbolat,+7 (776) 485-85-77,zhanar.bekbolat6977@outlook.com,Communication,Flexible,2019-06-03
1083,Saule,Suleimenov,+7 (712) 589-57-74,saule.suleimenov7739@yandex.kz,Fundraising,Weekends,2024-09-08
1084,Madina,Mambetalin,+7 (760) 279-44-53,madina.mambetalin6638@yahoo.com,Logistics,Weekends,2015-12-15
1085,Aigul,Nurpeisov,+7 (766) 748-74-30,aigul.nurpeisov2550@yahoo.com,Logistics,Weekends,2020-12-23
1086,Rauan,Bekbolat,+7 (716) 403-51-20,rauan.bekbolat500@gmail.com,Logistics,Weekdays,2018-07-10
1087,Farida,Abdirov,+7 (798) 899-70-35,farida.abdirov4061@gmail.com,Communication,Weekdays,2024-11-24
1088,Ulan,Akhmetov,+7 (743) 913-57-10,ulan.akhmetov4868@mail.ru,Community Support,Flexible,2020-08-18
1089,Oksana,Serikbayev,+7 (772) 848-59-15,oksana.serikbayev3096@mail.ru,Medical Aid,Weekdays,2016-05-21
1090,Zhanna,Tuleshov,+7 (758) 963-78-71,zhanna.tuleshov1048@outlook.com,Medical Aid,Flexible,2023-03-10
1091,Yerbol,Magzumov,+7 (777) 914-57-80,yerbol.magzumov8520@yandex.kz,Fundraising,Weekends,2016-06-26
1092,Gaukhar,Magzumov,+7 (767) 789-76-75,gaukhar.magzumov3085@yandex.kz,Communication,Weekdays,2017-02-12
1093,Laura,Serikbayev,+7 (781) 983-56-92,laura.serikbayev8393@yahoo.com,Community Support,Weekends,2016-08-23
1094,Aslan,Yermekbayev,+7 (717) 885-60-17,aslan.yermekbayev8864@mail.ru,Communication,Flexible,2020-11-24
1095,Aigul,Esenov,+7 (746) 131-23-42,aigul.esenov2581@mail.ru,Community Support,Flexible,2019-09-22
1096,Erlan,Abdirov,+7 (783) 169-69-28,erlan.abdirov314@outlook.com,Teaching,Flexible,2017-12-16
1097,Askar,Esenov,+7 (788) 421-82-57,askar.esenov5156@mail.ru,Community Support,Weekdays,2017-01-03
1098,Marlen,Kairatov,+7 (715) 787-32-69,marlen.kairatov383@yandex.kz,Community Support,Flexible,2022-01-03
1099,Ulan,Nurgaliyev,+7 (790) 414-52-63,ulan.nurgaliyev3289@yandex.kz,Fundraising,Weekdays,2022-04-05
1100,Timur,Kadyrov,+7 (798) 341-93-28,timur.kadyrov9942@outlook.com,Community Support,Weekends,2019-11-27
1101,Farida,Aliyev,+7 (752) 442-13-76,farida.aliyev2890@gmail.com,Fundraising,Weekends,2018-05-13
1102,Zhanna,Nurpeisov,+7 (725) 125-54-14,zhanna.nurpeisov5249@gmail.com,Fundraising,Weekends,2016-12-05
1103,Aigul,Omarov,+7 (733) 548-41-56,aigul.omarov6965@outlook.com,Teaching,Flexible,2019-03-08
1104,Rauan,Abdirov,+7 (745) 737-98-85,rauan.abdirov3427@mail.ru,Teaching,Flexible,2020-12-11
1105,Dinara,Dzhakishev,+7 (763) 358-81-61,dinara.dzhakishev7762@gmail.com,Logistics,Flexible,2020-12-09
1106,Yerbol,Mambetalin,+7 (710) 620-94-97,yerbol.mambetalin515@gmail.com,Logistics,Weekdays,2018-07-16
1107,Madina,Tuleshov,+7 (772) 643-85-55,madina.tuleshov9326@outlook.com,Community Support,Weekends,2023-12-17
1108,Zhanna,Omarov,+7 (735) 647-95-49,zhanna.omarov5927@mail.ru,Medical Aid,Flexible,2017-01-05
1109,Sultan,Kairatov,+7 (772) 272-31-16,sultan.kairatov6569@yandex.kz,Logistics,Weekends,2022-07-19
1110,Marlen,Abdirov,+7 (771) 501-69-93,marlen.abdirov5842@yandex.kz,Teaching,Weekdays,2016-02-28
1111,Serik,Abdirov,+7 (750) 879-38-93,serik.abdirov4113@outlook.com,Communication,Weekends,2018-05-14
1112,Yerbol,Zhumabekov,+7 (760) 984-78-97,yerbol.zhumabekov4081@gmail.com,Teaching,Weekends,2018-03-20
1113,Ruslan,Ospanov,+7 (740) 602-90-63,ruslan.ospanov1706@mail.ru,Teaching,Weekdays,2019-06-02
1114,Zhanna,Zhakenov,+7 (717) 169-56-21,zhanna.zhakenov1637@yandex.kz,Community Support,Flexible,2024-07-11
1115,Saule,Nurgaliyev,+7 (738) 163-18-99,saule.nurgaliyev4583@outlook.com,Fundraising,Weekdays,2020-03-12
1116,Bibigul,Aliyev,+7 (748) 660-62-24,bibigul.aliyev897@yahoo.com,Logistics,Weekdays,2017-07-11
1117,Medet,Ospanov,+7 (781) 684-20-12,medet.ospanov1768@yandex.kz,Community Support,Weekends,2017-12-24
1118,Aigul,Dzhakishev,+7 (771) 361-73-33,aigul.dzhakishev7001@yahoo.com,Community Support,Flexible,2023-10-25
1119,Askar,Esenov,+7 (756) 667-59-70,askar.esenov2826@gmail.com,Community Support,Flexible,2024-06-14
1120,Aigul,Yermekbayev,+7 (783) 700-78-16,aigul.yermekbayev5587@gmail.com,Logistics,Weekends,2024-07-09
1121,Aidana,Dauletov,+7 (771) 941-28-19,aidana.dauletov7514@gmail.com,Teaching,Weekends,2021-04-21
1122,Marlen,Tuleshov,+7 (724) 752-38-58,marlen.tuleshov2551@mail.ru,Teaching,Weekdays,2023-06-20
1123,Zhanna,Tolegenov,+7 (741) 960-12-73,zhanna.tolegenov2350@mail.ru,Teaching,Flexible,2016-02-03
1124,Dinara,Serikbayev,+7 (720) 884-12-94,dinara.serikbayev4796@yandex.kz,Logistics,Weekdays,2017-05-24
1125,Saule,Akhmetov,+7 (740) 806-78-44,saule.akhmetov3794@gmail.com,Teaching,Flexible,2017-08-15
1126,Aigul,Dauletov,+7 (794) 742-20-56,aigul.dauletov5616@yahoo.com,Fundraising,Flexible,2023-06-15
1127,Aidar,Yermekbayev,+7 (761) 767-79-45,aidar.yermekbayev5916@mail.ru,Community Support,Weekends,2022-02-27
1128,Serik,Tolegenov,+7 (797) 635-97-87,serik.tolegenov2550@yahoo.com,Fundraising,Weekdays,2021-05-01
1129,Nurlan,Suleimenov,+7 (718) 512-86-27,nurlan.suleimenov8367@yandex.kz,Teaching,Flexible,2021-06-21
1130,Aidana,Akhmetov,+7 (790) 951-19-38,aidana.akhmetov3366@mail.ru,Teaching,Weekends,2022-12-22
1131,Marlen,Akhmetov,+7 (742) 192-24-13,marlen.akhmetov148@yandex.kz,Logistics,Flexible,2021-10-02
1132,Aidana,Yermekbayev,+7 (735) 465-89-89,aidana.yermekbayev9121@yandex.kz,Medical Aid,Weekends,2019-08-19
1133,Rauan,Ismailov,+7 (722) 411-75-72,rauan.ismailov9565@mail.ru,Teaching,Flexible,2015-05-04
1134,Dias,Mambetalin,+7 (741) 937-77-91,dias.mambetalin5271@outlook.com,Communication,Flexible,2023-04-26
1135,Yerbol,Magzumov,+7 (711) 634-51-50,yerbol.magzumov1709@yahoo.com,Medical Aid,Weekends,2019-01-03
1136,Togzhan,Tuleshov,+7 (792) 172-47-13,togzhan.tuleshov4958@outlook.com,Logistics,Weekdays,2020-04-14
1137,Gulnara,Rakhimov,+7 (788) 335-86-93,gulnara.rakhimov1204@gmail.com,Community Support,Flexible,2019-08-10
1138,Kairat,Ospanov,+7 (766) 890-23-54,kairat.ospanov9098@yahoo.com,Teaching,Weekends,2019-11-12
1139,Dias,Tolegenov,+7 (732) 887-25-38,dias.tolegenov5375@outlook.com,Community Support,Flexible,2017-07-20
1140,Oksana,Dauletov,+7 (744) 970-35-81,oksana.dauletov3790@mail.ru,Community Support,Weekends,2024-03-06
1141,Laura,Tolegenov,+7 (718) 463-84-88,laura.tolegenov4396@mail.ru,Fundraising,Weekends,2024-05-08
1142,Ruslan,Baimukhanov,+7 (785) 936-50-14,ruslan.baimukhanov7415@outlook.com,Fundraising,Weekdays,2020-09-28
1143,Aidar,Dzhakishev,+7 (755) 651-78-14,aidar.dzhakishev113@yandex.kz,Logistics,Flexible,2022-06-16
1144,Dias,Magzumov,+7 (744) 125-92-29,dias.magzumov9395@gmail.com,Teaching,Weekdays,2021-02-20
1145,Elmira,Baimukhanov,+7 (738) 481-75-71,elmira.baimukhanov3736@yahoo.com,Logistics,Weekends,2023-01-02
1146,Bibigul,Tuleshov,+7 (745) 632-37-45,bibigul.tuleshov792@outlook.com,Medical Aid,Weekends,2021-08-06
1147,Ruslan,Tolegenov,+7 (753) 521-41-19,ruslan.tolegenov2702@yahoo.com,Teaching,Flexible,2016-07-09
1148,Gaukhar,Ismailov,+7 (717) 337-77-83,gaukhar.ismailov5739@outlook.com,Communication,Weekends,2017-01-02
1149,Timur,Kairatov,+7 (782) 601-28-63,timur.kairatov6706@yandex.kz,Teaching,Weekdays,2021-07-14
1150,Dias,Tolegenov,+7 (742) 148-96-19,dias.tolegenov2752@gmail.com,Communication,Flexible,2022-06-17
1151,Medet,Abdirov,+7 (784) 629-55-18,medet.abdirov4286@yahoo.com,Medical Aid,Weekdays,2024-06-24
1152,Askar,Magzumov,+7 (710) 762-33-81,askar.magzumov1528@mail.ru,Communication,Weekdays,2016-08-15
1153,Aidana,Zhakenov,+7 (722) 282-92-75,aidana.zhakenov5052@yandex.kz,Community Support,Flexible,2023-07-17
1154,Timur,Zhakenov,+7 (722) 368-28-16,timur.zhakenov6083@yahoo.com,Community Support,Flexible,2019-10-16
1155,Kamila,Omarov,+7 (792) 390-18-35,kamila.omarov7227@gmail.com,Logistics,Weekdays,2017-12-27
1156,Sultan,Dauletov,+7 (737) 323-63-85,sultan.dauletov3401@yahoo.com,Teaching,Flexible,2023-04-21
1157,Saltanat,Ospanov,+7 (778) 179-47-92,saltanat.ospanov4010@outlook.com,Logistics,Weekdays,2022-05-17
1158,Ruslan,Esenov,+7 (778) 961-39-85,ruslan.esenov9683@gmail.com,Medical Aid,Flexible,2016-02-15
1159,Marlen,Kairatov,+7 (714) 198-77-34,marlen.kairatov9505@yandex.kz,Community Support,Weekends,2024-09-28
1160,Rauan,Esenov,+7 (710) 788-14-39,rauan.esenov6929@mail.ru,Teaching,Flexible,2019-06-10
1161,Alibek,Ospanov,+7 (736) 657-33-68,alibek.ospanov1603@gmail.com,Logistics,Weekends,2018-07-16
1162,Yerlan,Zhakenov,+7 (741) 167-77-18,yerlan.zhakenov4534@gmail.com,Fundraising,Weekends,2017-12-24
1163,Arman,Suleimenov,+7 (712) 486-88-39,arman.suleimenov8668@mail.ru,Logistics,Flexible,2022-10-05
1164,Aliya,Suleimenov,+7 (716) 166-34-86,aliya.suleimenov9588@gmail.com,Medical Aid,Flexible,2015-07-02
1165,Arman,Ospanov,+7 (716) 626-81-23,arman.ospanov5079@outlook.com,Communication,Flexible,2021-08-24
1166,Asel,Kairatov,+7 (761) 622-46-92,asel.kairatov5198@outlook.com,Communication,Weekends,2018-06-28
1167,Madina,Serikbayev,+7 (748) 577-64-62,madina.serikbayev8072@yahoo.com,Logistics,Weekends,2020-03-11
1168,Sultan,Tuleshov,+7 (757) 802-32-32,sultan.tuleshov4828@yahoo.com,Fundraising,Weekends,2022-09-11
1169,Kuanysh,Zhakenov,+7 (727) 273-21-37,kuanysh.zhakenov3110@yahoo.com,Communication,Weekdays,2023-06-18
1170,Asel,Baimukhanov,+7 (761) 934-89-83,asel.baimukhanov4140@outlook.com,Fundraising,Weekdays,2016-10-01
1171,Madina,Zhakenov,+7 (712) 285-88-67,madina.zhakenov3508@gmail.com,Logistics,Weekends,2022-12-14
1172,Baurzhan,Dzhakishev,+7 (785) 940-49-10,baurzhan.dzhakishev8462@yahoo.com,Communication,Weekdays,2018-04-03
1173,Kuanysh,Tuleshov,+7 (727) 535-19-97,kuanysh.tuleshov5535@gmail.com,Teaching,Weekends,2019-03-22
1174,Medet,Nurgaliyev,+7 (716) 441-75-56,medet.nurgaliyev6621@gmail.com,Community Support,Flexible,2016-05-10
1175,Zhanna,Yermekbayev,+7 (743) 826-83-41,zhanna.yermekbayev5263@yahoo.com,Community Support,Flexible,2015-05-26
1176,Yerbol,Yermekbayev,+7 (761) 851-14-29,yerbol.yermekbayev4414@gmail.com,Medical Aid,Flexible,2018-02-16
1177,Dana,Dauletov,+7 (772) 856-19-72,dana.dauletov8105@mail.ru,Community Support,Flexible,2015-10-23
1178,Rauan,Esenov,+7 (755) 295-53-13,rauan.esenov3403@yahoo.com,Medical Aid,Flexible,2015-02-06
1179,Saule,Ospanov,+7 (721) 712-82-25,saule.ospanov7458@mail.ru,Community Support,Weekends,2022-08-17
1180,Rauan,Nurgaliyev,+7 (782) 633-90-84,rauan.nurgaliyev798@gmail.com,Fundraising,Flexible,2024-10-21
1181,Ruslan,Kadyrov,+7 (723) 210-43-94,ruslan.kadyrov4213@yahoo.com,Medical Aid,Flexible,2022-04-02
1182,Marlen,Serikbayev,+7 (784) 465-37-50,marlen.serikbayev3584@yandex.kz,Medical Aid,Weekdays,2018-10-22
1183,Marat,Tuleshov,+7 (731) 672-75-50,marat.tuleshov2234@outlook.com,Fundraising,Weekends,2020-09-18
1184,Nurlan,Suleimenov,+7 (764) 454-70-38,nurlan.suleimenov9606@yandex.kz,Teaching,Weekends,2017-02-08
1185,Dinara,Ismailov,+7 (780) 608-16-20,dinara.ismailov4613@outlook.com,Fundraising,Weekends,2015-04-14
1186,Baurzhan,Mambetalin,+7 (790) 384-84-47,baurzhan.mambetalin4777@mail.ru,Communication,Weekdays,2022-06-12
1187,Gulnara,Tuleshov,+7 (764) 878-68-55,gulnara.tuleshov6988@yahoo.com,Community Support,Weekends,2023-02-06
1188,Oksana,Kairatov,+7 (712) 726-70-20,oksana.kairatov6817@yahoo.com,Communication,Flexible,2016-03-21
1189,Kamila,Tuleshov,+7 (724) 134-81-28,kamila.tuleshov1175@yahoo.com,Fundraising,Weekdays,2022-07-23
1190,Yerbol,Tuleshov,+7 (778) 485-49-52,yerbol.tuleshov2497@yahoo.com,Fundraising,Flexible,2021-10-12
1191,Ruslan,Omarov,+7 (731) 411-50-54,ruslan.omarov8638@yahoo.com,Teaching,Flexible,2024-07-01
1192,Daniyar,Yermekbayev,+7 (771) 639-73-23,daniyar.yermekbayev9944@yandex.kz,Logistics,Weekends,2015-10-28
1193,Rauan,Omarov,+7 (783) 351-94-49,rauan.omarov93@yahoo.com,Fundraising,Weekends,2015-09-11
1194,Dias,Magzumov,+7 (738) 326-84-68,dias.magzumov838@gmail.com,Logistics,Flexible,2023-10-22
1195,Nurlan,Ismailov,+7 (778) 807-49-23,nurlan.ismailov694@gmail.com,Fundraising,Flexible,2020-10-06
1196,Arman,Kadyrov,+7 (792) 530-37-83,arman.kadyrov6452@mail.ru,Community Support,Weekends,2022-11-13
1197,Zhanna,Tuleshov,+7 (768) 629-28-82,zhanna.tuleshov1648@gmail.com,Logistics,Weekdays,2023-08-20
1198,Aigul,Tolegenov,+7 (746) 827-57-78,aigul.tolegenov7025@outlook.com,Community Support,Weekends,2019-03-07
1199,Saltanat,Rakhimov,+7 (785) 930-72-91,saltanat.rakhimov3680@gmail.com,Fundraising,Weekdays,2020-10-23
1200,Zhanar,Esenov,+7 (733) 733-57-36,zhanar.esenov6854@outlook.com,Community Support,Weekdays,2021-03-27
1201,Venera,Serikbayev,+7 (743) 470-38-57,venera.serikbayev6444@outlook.com,Communication,Weekends,2019-11-06
1202,Erlan,Mambetalin,+7 (782) 834-44-42,erlan.mambetalin13@yahoo.com,Communication,Flexible,2022-04-16
1203,Ulan,Omarov,+7 (710) 609-29-73,ulan.omarov4396@outlook.com,Teaching,Flexible,2022-01-15
1204,Timur,Ospanov,+7 (785) 965-51-38,timur.ospanov6798@mail.ru,Community Support,Flexible,2019-10-10
1205,Medet,Omarov,+7 (771) 144-88-46,medet.omarov3550@yahoo.com,Fundraising,Flexible,2024-03-28
1206,Kamila,Esenov,+7 (740) 195-28-40,kamila.esenov6204@yahoo.com,Teaching,Weekdays,2023-07-17
1207,Serik,Zhakenov,+7 (773) 921-17-48,serik.zhakenov276@yahoo.com,Community Support,Weekends,2020-04-27
1208,Dias,Yermekbayev,+7 (793) 456-69-99,dias.yermekbayev5294@mail.ru,Teaching,Flexible,2022-08-02
1209,Togzhan,Rakhimov,+7 (753) 961-85-57,togzhan.rakhimov4725@outlook.com,Medical Aid,Weekdays,2017-08-13
1210,Arman,Dauletov,+7 (754) 491-71-81,arman.dauletov9813@yahoo.com,Communication,Weekends,2020-07-16
1211,Elmira,Aliyev,+7 (754) 112-32-65,elmira.aliyev8546@mail.ru,Communication,Weekdays,2015-07-03
1212,Asel,Akhmetov,+7 (782) 349-18-67,asel.akhmetov4492@mail.ru,Community Support,Flexible,2023-01-08
1213,Aigul,Serikbayev,+7 (772) 462-67-28,aigul.serikbayev9242@mail.ru,Fundraising,Weekdays,2022-04-28
1214,Serik,Rakhimov,+7 (728) 340-15-63,serik.rakhimov293@yahoo.com,Logistics,Weekends,2020-05-05
1215,Marlen,Aliyev,+7 (792) 338-20-25,marlen.aliyev7816@outlook.com,Medical Aid,Flexible,2019-11-05
1216,Yerlan,Nurgaliyev,+7 (753) 931-44-24,yerlan.nurgaliyev4526@gmail.com,Community Support,Weekends,2021-02-12
1217,Oksana,Esenov,+7 (753) 377-65-77,oksana.esenov5872@gmail.com,Fundraising,Weekdays,2016-01-28
1218,Rauan,Kadyrov,+7 (788) 193-18-26,rauan.kadyrov7389@yandex.kz,Community Support,Weekends,2022-06-09
1219,Togzhan,Nurgaliyev,+7 (767) 875-57-14,togzhan.nurgaliyev2845@yahoo.com,Logistics,Weekdays,2019-10-20
1220,Saltanat,Magzumov,+7 (791) 421-49-24,saltanat.magzumov4706@gmail.com,Medical Aid,Flexible,2020-09-26
1221,Dana,Ismailov,+7 (712) 446-96-57,dana.ismailov8626@yahoo.com,Medical Aid,Flexible,2023-12-27
1222,Elmira,Magzumov,+7 (754) 111-32-36,elmira.magzumov9827@yandex.kz,Logistics,Weekends,2023-04-20
1223,Bakhyt,Kairatov,+7 (772) 648-18-66,bakhyt.kairatov8679@gmail.com,Fundraising,Flexible,2023-03-19
1224,Daniyar,Suleimenov,+7 (786) 364-23-73,daniyar.suleimenov3694@yahoo.com,Community Support,Flexible,2020-09-09
1225,Ulan,Esenov,+7 (713) 109-16-21,ulan.esenov2479@yahoo.com,Teaching,Flexible,2022-05-13
1226,Baurzhan,Abdirov,+7 (776) 678-82-36,baurzhan.abdirov1049@yandex.kz,Teaching,Weekdays,2021-12-19
